bedrooms,bathrooms,toilets,parking_space,title,town,state,price,listing_type
5,5,6,4,Detached Duplex,Victoria Island (Vi),Lagos,160000000,sale
5,5,6,6,Detached Duplex,Galadimawa,Abuja,60000000,rent
3,3,4,3,Semi Detached Duplex,Ikeja,Lagos,95000000,rent
5,5,6,4,Detached Duplex,Asokoro District,Abuja,120000000,rent
5,6,6,1,Detached Duplex,Ajah,Lagos,70000000,rent
4,5,6,3,Detached Duplex,Lekki,Lagos,62000000,rent
3,3,4,1,Terraced Duplexes,Lekki,Lagos,38000000,rent
4,6,6,5,Detached Duplex,Lugbe District,Abuja,85000000,rent
6,6,7,7,Detached Duplex,Isheri,Lagos,140000000,rent
3,3,4,3,Terraced Duplexes,Ajah,Lagos,26000000,rent
3,4,4,4,Detached Bungalow,Lokogoma District,Abuja,55000000,rent
3,4,4,3,Terraced Duplexes,Lekki,Lagos,28000000,rent
4,5,5,4,Block of Flats,Gbagada,Lagos,28000000,rent
4,4,5,4,Detached Duplex,Katampe,Abuja,75000000,rent
3,3,4,4,Detached Bungalow,Gwarinpa,Abuja,40000000,rent
4,5,5,2,Terraced Duplexes,Life Camp,Abuja,30000000,rent
4,4,5,4,Semi Detached Duplex,Apo,Abuja,120000000,rent
5,5,6,4,Semi Detached Duplex,Kaura,Abuja,60000000,rent
5,6,7,5,Detached Duplex,Lekki,Lagos,250000000,sale
3,3,4,4,Block of Flats,Lekki,Lagos,52000000,rent
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,83000000,rent
5,5,6,8,Detached Duplex,Kukwaba,Abuja,120000000,rent
3,4,4,3,Semi Detached Duplex,Lekki,Lagos,41500000,rent
4,5,5,4,Block of Flats,Ikorodu,Lagos,34999999,rent
5,5,6,4,Detached Duplex,Life Camp,Abuja,48000000,rent
4,5,5,4,Detached Duplex,Isolo,Lagos,70000000,rent
4,4,4,3,Detached Bungalow,Agege,Lagos,38000000,rent
5,5,6,5,Detached Bungalow,Lekki,Lagos,130000000,rent
3,5,5,4,Detached Bungalow,Ajah,Lagos,35000000,rent
5,5,6,6,Detached Duplex,Magodo,Lagos,185000000,sale
4,4,5,4,Detached Bungalow,Karshi,Abuja,20000000,rent
4,4,5,3,Semi Detached Duplex,Katampe,Abuja,55000000,rent
4,4,5,5,Detached Duplex,Kafe,Abuja,89900000,rent
5,5,6,3,Detached Duplex,Ajah,Lagos,180000000,sale
3,4,5,4,Semi Detached Duplex,Ibeju Lekki,Lagos,33000000,rent
4,4,5,4,Semi Detached Duplex,Maryland,Lagos,160000000,sale
4,4,5,4,Detached Duplex,Yaba,Lagos,60000000,rent
3,4,4,2,Terraced Duplexes,Kabusa,Abuja,35000000,rent
3,4,4,4,Semi Detached Duplex,Lekki,Lagos,37000000,rent
5,5,6,5,Detached Duplex,Gwarinpa,Abuja,150000000,sale
4,5,5,4,Semi Detached Duplex,Apapa,Lagos,150000000,sale
5,5,6,5,Detached Duplex,Ikeja,Lagos,175000000,sale
5,6,6,7,Detached Duplex,Lekki,Lagos,160000000,sale
4,5,6,4,Terraced Duplexes,Lekki,Lagos,65000000,rent
5,5,6,4,Semi Detached Bungalow,Lekki,Lagos,130000000,rent
4,5,5,5,Semi Detached Duplex,Lekki,Lagos,200000000,sale
4,4,4,6,Detached Duplex,Ifako-Ijaiye,Lagos,45000000,rent
4,5,5,3,Terraced Duplexes,Ajah,Lagos,52250000,rent
6,6,7,4,Detached Duplex,Ajah,Lagos,78000000,rent
6,6,6,7,Detached Duplex,Alimosho,Lagos,90000000,rent
4,4,5,1,Detached Duplex,Ajah,Lagos,85000000,rent
4,5,5,2,Detached Duplex,Lekki,Lagos,50000000,rent
4,5,5,4,Semi Detached Bungalow,Lekki,Lagos,65000000,rent
5,5,6,8,Detached Duplex,Lekki,Lagos,185000000,sale
6,6,7,3,Detached Duplex,Magodo,Lagos,140000000,rent
5,5,5,5,Detached Duplex,Lekki,Lagos,165000000,sale
4,5,5,3,Terraced Duplexes,Ajah,Lagos,47500000,rent
4,5,5,4,Detached Duplex,Lekki,Lagos,68000000,rent
5,5,5,5,Block of Flats,Ikorodu,Lagos,37000000,rent
5,5,5,4,Detached Duplex,Maryland,Lagos,160000000,sale
4,4,5,5,Semi Detached Duplex,Karmo,Abuja,27000000,rent
5,6,7,4,Detached Duplex,Lekki,Lagos,85000000,rent
5,6,6,6,Detached Duplex,Wuye,Abuja,150000000,sale
3,5,5,4,Detached Bungalow,Ajah,Lagos,43000000,rent
3,3,4,3,Block of Flats,Lekki,Lagos,19000000,rent
6,6,7,1,Semi Detached Duplex,Lekki,Lagos,250000000,sale
4,5,5,4,Block of Flats,Ikorodu,Lagos,30000000,rent
3,3,4,4,Detached Bungalow,Kubwa,Abuja,31000000,rent
5,5,6,4,Semi Detached Duplex,Maryland,Lagos,135000000,rent
5,5,6,4,Detached Duplex,Lekki,Lagos,86000000,rent
5,5,6,8,Detached Duplex,Lekki,Lagos,30000000,rent
5,6,6,8,Detached Duplex,Wuse,Abuja,270000000,sale
6,6,7,3,Detached Duplex,Lekki,Lagos,75000000,rent
4,5,5,4,Block of Flats,Agege,Lagos,50000000,rent
4,4,5,4,Detached Duplex,Ikeja,Lagos,115000000,rent
4,6,7,5,Semi Detached Duplex,Lekki,Lagos,65000000,rent
3,5,5,4,Detached Bungalow,Ajah,Lagos,36000000,rent
4,4,5,4,Block of Flats,Lekki,Lagos,140000000,rent
5,5,7,4,Detached Duplex,Lekki,Lagos,270000000,sale
4,5,5,4,Detached Duplex,Lokogoma District,Abuja,60000000,rent
4,4,6,4,Semi Detached Duplex,Lekki,Lagos,60000000,rent
4,5,5,4,Terraced Duplexes,Galadimawa,Abuja,38000000,rent
5,6,6,4,Semi Detached Duplex,Lekki,Lagos,180000000,sale
4,4,5,3,Terraced Duplexes,Surulere,Lagos,67000000,rent
5,5,6,6,Terraced Duplexes,Life Camp,Abuja,65000000,rent
6,6,7,8,Detached Duplex,Magodo,Lagos,135000000,rent
3,3,4,3,Terraced Bungalow,Ibeju Lekki,Lagos,10500000,rent
4,4,5,2,Detached Duplex,Victoria Island (Vi),Lagos,165000000,sale
4,5,5,3,Semi Detached Duplex,Lekki,Lagos,50000000,rent
6,6,7,3,Terraced Duplexes,Katampe,Abuja,100000000,rent
4,4,5,8,Detached Duplex,Ajah,Lagos,65000000,rent
4,5,6,4,Semi Detached Duplex,Lekki,Lagos,58000000,rent
4,5,6,4,Semi Detached Duplex,Kaura,Abuja,60000000,rent
5,6,6,5,Detached Duplex,Ajah,Lagos,105000000,rent
3,4,4,6,Detached Bungalow,Magodo,Lagos,35000000,rent
5,5,5,5,Terraced Duplexes,Ikoyi,Lagos,250000000,sale
3,3,4,1,Semi Detached Bungalow,Galadimawa,Abuja,35000000,rent
5,5,6,4,Detached Duplex,Lekki,Lagos,68000000,rent
5,5,6,2,Detached Duplex,Lekki,Lagos,240000000,sale
3,5,5,6,Detached Bungalow,Gwarinpa,Abuja,65000000,rent
4,5,4,4,Detached Duplex,Victoria Island (Vi),Lagos,255000000,sale
5,4,6,7,Detached Duplex,Lekki,Lagos,125000000,rent
5,5,6,2,Detached Duplex,Lekki,Lagos,55000000,rent
5,5,5,1,Detached Duplex,Isheri North,Lagos,140000000,rent
3,4,4,5,Detached Bungalow,Ajah,Lagos,40000000,rent
4,5,5,7,Detached Duplex,Lekki,Lagos,75000000,rent
5,5,6,7,Detached Duplex,Ajah,Lagos,165000000,sale
4,6,6,4,Terraced Duplexes,Life Camp,Abuja,93000000,rent
5,5,6,8,Detached Duplex,Isolo,Lagos,140000000,rent
3,4,4,4,Semi Detached Bungalow,Ikorodu,Lagos,30000000,rent
5,5,6,4,Detached Bungalow,Ipaja,Lagos,35000000,rent
3,3,4,8,Detached Bungalow,Ajah,Lagos,25000000,rent
3,5,5,4,Terraced Duplexes,Karmo,Abuja,30000000,rent
4,5,5,4,Terraced Bungalow,Lekki,Lagos,38000000,rent
5,5,6,4,Detached Duplex,Lekki,Lagos,238000000,sale
4,4,5,8,Detached Duplex,Isheri North,Lagos,75000000,rent
5,5,6,4,Semi Detached Duplex,Lekki,Lagos,210000000,sale
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,74000000,rent
6,6,7,8,Detached Duplex,Apo,Abuja,100000000,rent
5,5,5,1,Detached Duplex,Badagry,Lagos,30000000,rent
6,6,7,6,Detached Duplex,Lekki,Lagos,165000000,sale
3,3,4,3,Terraced Duplexes,Apo,Abuja,65000000,rent
6,6,7,4,Detached Duplex,Isheri North,Lagos,138000000,rent
4,5,5,4,Detached Duplex,Magodo,Lagos,75000000,rent
5,5,6,2,Detached Duplex,Lekki,Lagos,160000000,sale
5,6,7,1,Detached Duplex,Lekki,Lagos,65000000,rent
4,5,6,5,Detached Duplex,Lekki,Lagos,83000000,rent
5,5,6,6,Detached Duplex,Ikorodu,Lagos,65000000,rent
4,5,5,8,Terraced Duplexes,Jabi,Abuja,100000000,rent
4,4,5,1,Terraced Duplexes,Isheri North,Lagos,180000000,sale
3,5,5,4,Detached Duplex,Ikotun,Lagos,25000000,rent
5,5,6,4,Detached Duplex,Kubwa,Abuja,150000000,sale
3,5,5,4,Semi Detached Duplex,Ibeju Lekki,Lagos,34000000,rent
3,4,4,4,Terraced Duplexes,Kubwa,Abuja,35000000,rent
4,5,5,4,Detached Bungalow,Galadimawa,Abuja,75000000,rent
4,4,5,6,Terraced Duplexes,Jabi,Abuja,160000000,sale
4,4,4,4,Detached Duplex,Lekki,Lagos,250000000,sale
5,4,5,3,Detached Duplex,Lekki,Lagos,200000000,sale
4,4,4,1,Detached Duplex,Ogudu,Lagos,40000000,rent
5,5,6,4,Detached Duplex,Ojodu,Lagos,85000000,rent
3,5,5,4,Block of Flats,Lagos Island,Lagos,200000000,sale
4,5,5,4,Terraced Duplexes,Mabushi,Abuja,60000000,rent
5,6,6,1,Detached Duplex,Lekki,Lagos,130000000,rent
4,4,5,7,Detached Duplex,Lekki,Lagos,62000000,rent
3,4,4,4,Block of Flats,Maitama District,Abuja,98000000,rent
6,6,7,6,Detached Duplex,Guzape District,Abuja,160000000,sale
5,6,6,8,Detached Duplex,Gwarinpa,Abuja,110000000,rent
5,6,6,4,Detached Duplex,Magodo,Lagos,200000000,sale
4,5,5,4,Block of Flats,Alimosho,Lagos,70000000,rent
4,5,5,6,Detached Duplex,Ajah,Lagos,55000000,rent
4,4,5,8,Detached Duplex,Lekki,Lagos,45000000,rent
5,5,5,4,Semi Detached Duplex,Maryland,Lagos,68000000,rent
4,4,5,1,Terraced Duplexes,Ikeja,Lagos,85000000,rent
3,4,5,3,Detached Bungalow,Lekki,Lagos,35000000,rent
6,6,7,4,Detached Duplex,Ikorodu,Lagos,23000000,rent
6,6,7,4,Detached Duplex,Ikorodu,Lagos,25000000,rent
5,5,5,4,Terraced Duplexes,Lekki,Lagos,55000000,rent
4,5,5,4,Detached Bungalow,Karu,Abuja,75000000,rent
5,5,6,4,Detached Duplex,Maryland,Lagos,50000000,rent
3,5,5,4,Detached Bungalow,Yaba,Lagos,250000000,sale
4,5,5,4,Terraced Duplexes,Maitama District,Abuja,150000000,sale
3,3,4,2,Block of Flats,Victoria Island (Vi),Lagos,60000000,rent
4,5,5,4,Detached Duplex,Lugbe District,Abuja,60000000,rent
4,4,5,4,Detached Duplex,Life Camp,Abuja,126000000,rent
5,5,5,2,Terraced Duplexes,Lekki,Lagos,39000000,rent
3,5,5,4,Block of Flats,Ikotun,Lagos,50000000,rent
4,5,5,6,Semi Detached Duplex,Ajah,Lagos,60000000,rent
4,5,5,4,Detached Duplex,Lekki,Lagos,48000000,rent
5,6,6,8,Detached Duplex,Ojodu,Lagos,85000000,rent
6,6,7,1,Detached Duplex,Ajah,Lagos,75000000,rent
6,6,7,1,Detached Duplex,Ikeja,Lagos,220000000,sale
5,5,5,5,Detached Duplex,Lekki,Lagos,55000000,rent
4,5,5,3,Terraced Duplexes,Jabi,Abuja,85000000,rent
4,4,5,8,Semi Detached Duplex,Ajah,Lagos,42000000,rent
3,3,4,4,Semi Detached Bungalow,Dakwo,Abuja,38000000,rent
4,4,5,5,Detached Duplex,Guzape District,Abuja,140000000,rent
4,4,5,4,Detached Duplex,Durumi,Abuja,135000000,rent
4,4,4,4,Terraced Duplexes,Wuye,Abuja,45000000,rent
4,5,6,3,Terraced Duplexes,Jabi,Abuja,130000000,rent
4,5,5,4,Detached Duplex,Galadimawa,Abuja,50000000,rent
5,6,6,4,Detached Duplex,Durumi,Abuja,120000000,rent
5,5,6,4,Semi Detached Duplex,Gwarinpa,Abuja,135000000,rent
5,6,6,1,Detached Duplex,Ajah,Lagos,75000000,rent
4,4,5,3,Terraced Duplexes,Lekki,Lagos,88000000,rent
6,6,7,6,Detached Duplex,Ikeja,Lagos,130000000,rent
6,6,7,1,Detached Duplex,Lekki,Lagos,200000000,sale
4,4,5,4,Detached Bungalow,Alimosho,Lagos,36000000,rent
3,4,4,4,Detached Bungalow,Ibeju Lekki,Lagos,16500000,rent
3,3,4,3,Block of Flats,Lekki,Lagos,32500000,rent
4,4,5,6,Detached Duplex,Gwarinpa,Abuja,80000000,rent
3,3,4,2,Terraced Bungalow,Gwagwalada,Abuja,10500000,rent
3,3,4,7,Detached Bungalow,Ajah,Lagos,30000000,rent
4,4,5,5,Terraced Duplexes,Wuse 2,Abuja,200000000,sale
5,6,6,6,Semi Detached Duplex,Gwarinpa,Abuja,47000000,rent
4,6,6,3,Detached Duplex,Lekki,Lagos,70000000,rent
3,5,4,4,Detached Bungalow,Lekki,Lagos,33000000,rent
4,4,5,4,Detached Duplex,Life Camp,Abuja,55000000,rent
3,3,4,4,Block of Flats,Magodo,Lagos,110000000,rent
4,5,6,3,Terraced Duplexes,Jahi,Abuja,65000000,rent
6,6,7,6,Detached Duplex,Ikeja,Lagos,150000000,sale
3,3,4,8,Detached Duplex,Ibeju Lekki,Lagos,56000000,rent
4,5,6,4,Terraced Duplexes,Katampe,Abuja,62000000,rent
5,5,6,3,Detached Duplex,Ikotun,Lagos,30000000,rent
4,4,5,4,Semi Detached Bungalow,Ibeju Lekki,Lagos,36000000,rent
5,5,6,3,Terraced Duplexes,Lekki,Lagos,55000000,rent
6,5,5,4,Detached Bungalow,Shomolu,Lagos,40000000,rent
4,4,5,5,Semi Detached Duplex,Lekki,Lagos,55000000,rent
5,6,6,5,Detached Duplex,Apo,Abuja,220000000,sale
4,4,5,4,Semi Detached Duplex,Kaura,Abuja,50000000,rent
5,5,6,4,Detached Duplex,Isheri North,Lagos,85000000,rent
4,5,5,7,Detached Duplex,Lekki,Lagos,145000000,rent
4,4,4,3,Semi Detached Duplex,Lekki,Lagos,65000000,rent
5,6,6,6,Detached Duplex,Apo,Abuja,135000000,rent
4,5,5,3,Semi Detached Duplex,Lekki,Lagos,74000000,rent
4,4,5,3,Detached Duplex,Guzape District,Abuja,75000000,rent
3,5,5,4,Detached Bungalow,Yaba,Lagos,160000000,sale
6,5,5,4,Detached Bungalow,Lekki,Lagos,130000000,rent
4,5,5,4,Detached Duplex,Galadimawa,Abuja,140000000,rent
4,4,5,4,Detached Duplex,Wuse,Abuja,150000000,sale
3,3,4,2,Block of Flats,Ajah,Lagos,120000000,rent
3,3,4,4,Detached Duplex,Ajah,Lagos,28000000,rent
5,5,7,7,Detached Duplex,Lekki,Lagos,185000000,sale
4,5,5,3,Detached Duplex,Ajah,Lagos,65000000,rent
4,5,5,4,Terraced Duplexes,Guzape District,Abuja,95000000,rent
3,3,4,4,Semi Detached Duplex,Lekki,Lagos,90000000,rent
4,5,5,4,Semi Detached Duplex,Victoria Island (Vi),Lagos,140000000,rent
4,4,4,3,Terraced Duplexes,Lekki,Lagos,65000000,rent
4,5,6,5,Terraced Duplexes,Lekki,Lagos,58000000,rent
3,5,5,4,Block of Flats,Lekki,Lagos,45500000,rent
5,6,6,8,Detached Duplex,Lekki,Lagos,170000000,sale
3,4,4,2,Terraced Duplexes,Lekki,Lagos,46000000,rent
4,5,5,4,Terraced Duplexes,Galadimawa,Abuja,29950000,rent
5,4,4,4,Detached Duplex,Surulere,Lagos,80000000,rent
3,3,4,4,Terraced Duplexes,Ajah,Lagos,29000000,rent
4,4,5,6,Detached Bungalow,Apo,Abuja,35000000,rent
5,5,6,4,Terraced Duplexes,Magodo,Lagos,150000000,sale
5,5,5,4,Detached Duplex,Ikorodu,Lagos,75000000,rent
3,3,4,4,Terraced Duplexes,Ajah,Lagos,42000000,rent
4,4,4,4,Detached Duplex,Lekki,Lagos,115000000,rent
3,3,4,3,Semi Detached Duplex,Apo,Abuja,75000000,rent
4,5,5,4,Block of Flats,Ikotun,Lagos,60000000,rent
3,3,4,6,Detached Bungalow,Ajah,Lagos,35000000,rent
5,5,6,5,Semi Detached Duplex,Lekki,Lagos,58000000,rent
4,5,5,3,Semi Detached Duplex,Ajah,Lagos,68000000,rent
3,3,4,6,Semi Detached Bungalow,Ajah,Lagos,26000000,rent
5,5,6,4,Detached Duplex,Ajah,Lagos,175000000,sale
4,4,5,1,Detached Duplex,Lekki,Lagos,270000000,sale
3,4,5,4,Detached Bungalow,Lugbe District,Abuja,33000000,rent
4,4,5,4,Detached Duplex,Life Camp,Abuja,150000000,sale
4,4,5,3,Detached Duplex,Kaura,Abuja,120000000,rent
5,6,6,6,Detached Duplex,Lekki,Lagos,145000000,rent
3,3,4,4,Terraced Duplexes,Lugbe District,Abuja,45000000,rent
3,3,4,4,Semi Detached Duplex,Lekki,Lagos,21000000,rent
4,5,5,4,Terraced Duplexes,Jahi,Abuja,60000000,rent
4,4,6,4,Detached Duplex,Ikeja,Lagos,125000000,rent
4,4,5,4,Terraced Duplexes,Katampe,Abuja,59500000,rent
4,4,4,3,Terraced Duplexes,Ajah,Lagos,40500000,rent
5,5,6,5,Detached Duplex,Ikeja,Lagos,90000000,rent
5,5,6,4,Detached Duplex,Lekki,Lagos,132000000,rent
5,5,5,6,Detached Duplex,Isolo,Lagos,65500000,rent
4,5,6,3,Semi Detached Duplex,Ajah,Lagos,50000000,rent
5,5,5,7,Detached Duplex,Katampe,Abuja,200000000,sale
4,4,4,5,Semi Detached Bungalow,Ajah,Lagos,47000000,rent
4,5,5,6,Detached Duplex,Magodo,Lagos,120000000,rent
3,3,4,4,Detached Bungalow,Lokogoma District,Abuja,19000000,rent
5,5,5,4,Detached Duplex,Surulere,Lagos,110000000,rent
5,5,6,4,Detached Duplex,Ikeja,Lagos,75000000,rent
5,6,7,4,Detached Duplex,Ajah,Lagos,100000000,rent
4,5,5,4,Detached Duplex,Ikorodu,Lagos,30000000,rent
6,5,5,4,Detached Duplex,Alimosho,Lagos,35000000,rent
4,5,5,2,Terraced Duplexes,Lekki,Lagos,65000000,rent
4,4,5,7,Detached Duplex,Galadimawa,Abuja,75000000,rent
5,5,6,7,Detached Duplex,Ajah,Lagos,80000000,rent
4,5,5,5,Detached Duplex,Agege,Lagos,25000000,rent
4,4,4,4,Detached Duplex,Ikoyi,Lagos,140000000,rent
4,4,5,6,Detached Duplex,Lekki,Lagos,265000000,sale
3,3,4,4,Terraced Duplexes,Lekki,Lagos,36500000,rent
3,3,4,2,Detached Bungalow,Ikorodu,Lagos,22500000,rent
6,6,7,8,Detached Duplex,Gwarinpa,Abuja,110000000,rent
4,4,4,4,Detached Duplex,Ajah,Lagos,58000000,rent
4,4,4,1,Detached Bungalow,Ipaja,Lagos,25000000,rent
4,5,5,4,Terraced Duplexes,Jabi,Abuja,182000000,sale
3,4,4,2,Detached Duplex,Lekki,Lagos,115000000,rent
3,3,4,1,Detached Bungalow,Ajah,Lagos,27000000,rent
3,6,7,2,Detached Bungalow,Ajah,Lagos,15000000,rent
4,4,5,3,Terraced Duplexes,Wuye,Abuja,90000000,rent
5,5,5,2,Detached Bungalow,Surulere,Lagos,90000000,rent
5,5,6,4,Detached Duplex,Magodo,Lagos,115000000,rent
4,5,5,6,Detached Duplex,Lekki,Lagos,155000000,sale
3,3,4,4,Terraced Duplexes,Ibeju Lekki,Lagos,30000000,rent
4,4,5,4,Detached Duplex,Lekki,Lagos,32000000,rent
3,3,4,3,Semi Detached Duplex,Lekki,Lagos,33000000,rent
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,54000000,rent
3,5,5,4,Block of Flats,Jahi,Abuja,250000000,sale
5,4,6,5,Detached Duplex,Magodo,Lagos,77000000,rent
5,5,5,4,Detached Duplex,Surulere,Lagos,120000000,rent
3,3,4,4,Detached Bungalow,Lokogoma District,Abuja,30000000,rent
5,6,6,2,Detached Duplex,Ilupeju,Lagos,160000000,sale
3,4,5,4,Detached Bungalow,Ajah,Lagos,20000000,rent
4,4,5,8,Detached Duplex,Isheri North,Lagos,50000000,rent
4,4,5,4,Detached Duplex,Ikeja,Lagos,50000000,rent
6,6,7,5,Detached Duplex,Ikeja,Lagos,140000000,rent
4,4,5,2,Terraced Duplexes,Lekki,Lagos,49500000,rent
5,6,6,1,Detached Duplex,Lekki,Lagos,220000000,sale
4,4,6,1,Detached Duplex,Galadimawa,Abuja,80000000,rent
4,4,5,2,Terraced Duplexes,Ajah,Lagos,44000000,rent
4,4,5,6,Semi Detached Duplex,Lokogoma District,Abuja,38000000,rent
4,5,6,8,Terraced Duplexes,Gudu,Abuja,65000000,rent
4,4,4,4,Semi Detached Duplex,Ajah,Lagos,65000000,rent
4,4,5,3,Terraced Duplexes,Wuse,Abuja,100000000,rent
4,4,5,4,Semi Detached Duplex,Ikeja,Lagos,250000000,sale
5,5,6,4,Detached Duplex,Isheri North,Lagos,35000000,rent
5,5,4,4,Detached Duplex,Lekki,Lagos,145000000,rent
5,5,6,5,Semi Detached Bungalow,Victoria Island (Vi),Lagos,195000000,sale
4,6,6,3,Semi Detached Duplex,Lekki,Lagos,58000000,rent
3,5,5,4,Detached Duplex,Ibeju Lekki,Lagos,33000000,rent
4,4,4,3,Detached Duplex,Ajah,Lagos,32000000,rent
3,5,4,4,Block of Flats,Ikoyi,Lagos,250000000,sale
5,5,6,1,Detached Duplex,Ikorodu,Lagos,30000000,rent
3,3,4,4,Detached Duplex,Ikoyi,Lagos,250000000,sale
4,4,5,7,Terraced Duplexes,Gudu,Abuja,65000000,rent
6,6,7,4,Detached Duplex,Lekki,Lagos,135000000,rent
5,5,5,4,Detached Duplex,Guzape District,Abuja,220000000,sale
4,4,4,4,Terraced Duplexes,Ikoyi,Lagos,190000000,sale
5,5,5,5,Detached Duplex,Ilupeju,Lagos,160000000,sale
4,4,5,6,Terraced Duplexes,Ikeja,Lagos,95000000,rent
4,4,5,3,Semi Detached Duplex,Idu Industrial,Abuja,65000000,rent
6,6,7,1,Detached Duplex,Wuse,Abuja,200000000,sale
5,5,5,5,Detached Duplex,Ajah,Lagos,75000000,rent
4,4,5,4,Detached Duplex,Maitama District,Abuja,220000000,sale
3,3,4,4,Terraced Duplexes,Ikoyi,Lagos,260000000,sale
4,5,5,3,Semi Detached Duplex,Wuye,Abuja,170000000,sale
4,4,5,3,Semi Detached Duplex,Victoria Island (Vi),Lagos,125000000,rent
5,5,6,4,Terraced Duplexes,Jahi,Abuja,45000000,rent
5,6,7,6,Detached Duplex,Lekki,Lagos,200000000,sale
5,4,5,4,Detached Duplex,Lekki,Lagos,60000000,rent
5,5,5,4,Semi Detached Bungalow,Lekki,Lagos,180000000,sale
4,5,4,3,Detached Duplex,Lekki,Lagos,82000000,rent
4,4,5,4,Detached Duplex,Magodo,Lagos,95000000,rent
4,4,5,5,Terraced Duplexes,Jahi,Abuja,73000000,rent
4,5,6,3,Semi Detached Duplex,Lekki,Lagos,55000000,rent
3,3,4,3,Block of Flats,Jabi,Abuja,27500000,rent
4,4,5,3,Terraced Duplexes,Ikeja,Lagos,75000000,rent
4,5,5,8,Terraced Duplexes,Maitama District,Abuja,250000000,sale
4,5,5,4,Block of Flats,Ajah,Lagos,18000000,rent
4,5,5,6,Detached Duplex,Gwarinpa,Abuja,50000000,rent
4,5,7,1,Detached Duplex,Gwarinpa,Abuja,150000000,sale
3,3,4,2,Block of Flats,Lekki,Lagos,55000000,rent
4,5,5,4,Terraced Duplexes,Victoria Island (Vi),Lagos,105000000,rent
4,4,5,8,Detached Duplex,Ibeju Lekki,Lagos,62000000,rent
5,5,6,6,Semi Detached Duplex,Lekki,Lagos,65000000,rent
3,4,4,5,Detached Bungalow,Lugbe District,Abuja,22000000,rent
5,6,6,1,Detached Duplex,Gwarinpa,Abuja,50000000,rent
5,6,6,1,Detached Duplex,Gwarinpa,Abuja,250000000,sale
5,5,6,4,Detached Duplex,Magodo,Lagos,70000000,rent
4,4,5,4,Detached Duplex,Lekki,Lagos,98000000,rent
4,5,5,4,Block of Flats,Mararaba,Abuja,18000000,rent
4,5,5,4,Detached Duplex,Victoria Island (Vi),Lagos,105000000,rent
4,4,5,4,Block of Flats,Maitama District,Abuja,160000000,sale
3,3,4,4,Detached Bungalow,Life Camp,Abuja,35000000,rent
5,6,7,4,Detached Duplex,Lekki,Lagos,110000000,rent
4,4,5,4,Semi Detached Bungalow,Lekki,Lagos,57000000,rent
3,3,5,4,Detached Duplex,Lekki,Lagos,36000000,rent
3,3,4,4,Semi Detached Bungalow,Ajah,Lagos,27000000,rent
4,4,4,4,Terraced Duplexes,Katampe,Abuja,130000000,rent
5,4,4,6,Detached Duplex,Apo,Abuja,60000000,rent
6,5,5,6,Detached Duplex,Isheri North,Lagos,140000000,rent
4,5,5,4,Detached Bungalow,Ojo,Lagos,27000000,rent
4,4,5,6,Detached Duplex,Alimosho,Lagos,45000000,rent
4,4,5,5,Semi Detached Duplex,Ajah,Lagos,47000000,rent
4,4,5,7,Semi Detached Duplex,Karsana,Abuja,25000000,rent
5,6,6,1,Detached Duplex,Isolo,Lagos,55000000,rent
5,5,5,4,Block of Flats,Isolo,Lagos,35000000,rent
3,3,4,4,Block of Flats,Lekki,Lagos,42000000,rent
4,4,4,8,Detached Duplex,Ikorodu,Lagos,22300000,rent
4,5,4,4,Terraced Bungalow,Lekki,Lagos,140000000,rent
5,5,6,7,Detached Duplex,Galadimawa,Abuja,65000000,rent
5,6,7,6,Detached Duplex,Ikeja,Lagos,47000000,rent
5,6,7,4,Detached Duplex,Lekki,Lagos,75000000,rent
6,6,6,4,Detached Duplex,Isheri North,Lagos,135000000,rent
3,4,4,6,Semi Detached Duplex,Lokogoma District,Abuja,38000000,rent
4,4,5,3,Terraced Duplexes,Galadimawa,Abuja,39000000,rent
4,5,6,3,Terraced Duplexes,Wuye,Abuja,80000000,rent
3,5,5,4,Terraced Duplexes,Mabushi,Abuja,60000000,rent
4,4,5,4,Semi Detached Duplex,Ikeja,Lagos,35000000,rent
4,5,5,8,Detached Duplex,Katampe,Abuja,100000000,rent
3,3,4,4,Terraced Duplexes,Karsana,Abuja,20000000,rent
6,6,7,8,Detached Duplex,Isheri North,Lagos,140000000,rent
3,3,4,4,Block of Flats,Victoria Island (Vi),Lagos,100000000,rent
4,5,5,5,Terraced Duplexes,Katampe,Abuja,75000000,rent
5,5,6,1,Detached Duplex,Gwarinpa,Abuja,150000000,sale
5,5,6,4,Detached Duplex,Lekki,Lagos,113000000,rent
3,3,4,4,Detached Duplex,Lekki,Lagos,26000000,rent
5,5,6,5,Detached Duplex,Ajah,Lagos,110000000,rent
4,4,4,3,Terraced Duplexes,Jabi,Abuja,145000000,rent
5,5,5,1,Detached Duplex,Lekki,Lagos,75000000,rent
3,3,4,2,Block of Flats,Gwagwalada,Abuja,10500000,rent
4,5,5,4,Detached Duplex,Yaba,Lagos,52000000,rent
4,5,6,3,Terraced Duplexes,Lekki,Lagos,120000000,rent
4,5,5,4,Block of Flats,Isolo,Lagos,65000000,rent
5,5,5,4,Detached Bungalow,Amuwo Odofin,Lagos,70000000,rent
4,4,5,4,Detached Duplex,Ajah,Lagos,79000000,rent
